ctlabel,borocode,boroname,ct2020,boroct2020,cdeligibil,ntaname,nta2020,cdta2020,cdtaname,geoid,shape_leng,shape_area
"254","3",Brooklyn,"025400","3025400",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047025400",6302.3946715499996571452356874942780,1888611.6947099999524652957916259765625
"260","3",Brooklyn,"026000","3026000",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047026000",5699.1891849200001161079853773117065,1753286.0642899998929351568222045898438
"259.02","3",Brooklyn,"025902","3025902",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047025902",3211.2358962299999802780803292989731,642013.9858839999651536345481872558594
"259.01","3",Brooklyn,"025901","3025901",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047025901",4269.1185774599998694611713290214539,863635.5934119999874383211135864257812
"258","3",Brooklyn,"025800","3025800",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047025800",6257.5543192599998292280361056327820,1832115.4410300001036375761032104492188
"264","3",Brooklyn,"026400","3026400",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047026400",7095.0862905399999362998642027378082,2038976.3995000000577419996261596679688
"263","3",Brooklyn,"026300","3026300",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047026300",4799.5565421499995863996446132659912,1287405.8849100000225007534027099609375
"262","3",Brooklyn,"026200","3026200",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047026200",5384.7678629000001819804310798645020,1699502.9479900000151246786117553710938
"261","3",Brooklyn,"026100","3026100",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047026100",5880.8974537800004327436909079551697,2146491.9954800000414252281188964843750
"268","3",Brooklyn,"026800","3026800",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047026800",6339.1445601900004476192407310009003,1926489.4288999999407678842544555664062
"267","3",Brooklyn,"026700","3026700",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047026700",5340.2444272900002033566124737262726,1717368.2366200000979006290435791015625
"266","3",Brooklyn,"026600","3026600",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047026600",7706.9995878600002470193430781364441,1785503.0850100000388920307159423828125
"265","3",Brooklyn,"026500","3026500",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047026500",5341.6180671000001893844455480575562,1718284.0700199999846518039703369140625
"272","3",Brooklyn,"027200","3027200",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047027200",7299.7976272899995819898322224617004,1422363.3502199999056756496429443359375
"271","3",Brooklyn,"027100","3027100",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047027100",9428.0772488000002340413630008697510,2660204.6218300000764429569244384765625
"270","3",Brooklyn,"027000","3027000",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047027000",5255.8010556899998846347443759441376,1444005.6253800000995397567749023437500
"269","3",Brooklyn,"026900","3026900",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047026900",5051.0187064000001555541530251502991,1441848.6658000000752508640289306640625
"276","3",Brooklyn,"027600","3027600",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047027600",6258.6783934900004169321618974208832,1607864.5440499999094754457473754882812
"275","3",Brooklyn,"027500","3027500",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047027500",5390.7875980899998467066325247287750,1743574.4627900000195950269699096679688
"274","3",Brooklyn,"027400","3027400",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047027400",6175.2761985799998001311905682086945,1758627.1609400000888854265213012695312
"273","3",Brooklyn,"027300","3027300",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047027300",5273.3139492600002995459362864494324,1611451.0204700001049786806106567382812
"280","3",Brooklyn,"028000","3028000",,Bath Beach,BK1102,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047028000",6067.5234323399999993853271007537842,1494252.2392200001049786806106567382812
"279","3",Brooklyn,"027900","3027900",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047027900",5389.7456113799999002367258071899414,1743088.0886299998965114355087280273438
"278","3",Brooklyn,"027800","3027800",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047027800",6104.4078755800001090392470359802246,1727742.1683700000867247581481933593750
"277","3",Brooklyn,"027700","3027700",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047027700",5391.7656111099995541735552251338959,1745688.0155499998945742845535278320312
"284","3",Brooklyn,"028400","3028400",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047028400",6096.0449646500001108506694436073303,1768012.1553599999751895666122436523438
"283","3",Brooklyn,"028300","3028300",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047028300",4848.7384927000002790009602904319763,1311680.6668000000063329935073852539062
"282","3",Brooklyn,"028200","3028200",,Bath Beach,BK1102,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047028200",6197.3327979300001970841549336910248,1811479.7294999998994171619415283203125
"281","3",Brooklyn,"028100","3028100",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047028100",5389.3385765700004412792623043060303,1743468.2427900000475347042083740234375
"221","3",Brooklyn,"022100","3022100",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047022100",5569.1535213799998018657788634300232,1635894.7652400000952184200286865234375
"220","3",Brooklyn,"022000","3022000",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047022000",6117.0822920600003271829336881637573,2091173.0508399999234825372695922851562
"219","3",Brooklyn,"021900","3021900",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047021900",5031.2881259400000999448820948600769,1582742.1778800000902265310287475585938
"218","3",Brooklyn,"021800","3021800",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047021800",5927.2796503400004439754411578178406,1698857.1184700001031160354614257812500
"227","3",Brooklyn,"022700","3022700",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047022700",6861.7196517900001708767376840114594,2588318.2129999999888241291046142578125
"226","3",Brooklyn,"022600","3022600",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047022600",5954.0740077199998268042691051959991,1680920.3321100000757724046707153320312
"224","3",Brooklyn,"022400","3022400",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047022400",5835.7319856399999480345286428928375,1890190.8085000000428408384323120117188
"222","3",Brooklyn,"022200","3022200",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047022200",5742.1794759200001863064244389533997,1896474.1051499999593943357467651367188
"231","3",Brooklyn,"023100","3023100",,Clinton Hill,BK0204,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),"36047023100",5908.8732516500003839610144495964050,1716029.9224100001156330108642578125000
"230","3",Brooklyn,"023000","3023000",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047023000",8320.9306606499994813930243253707886,1624924.6081600000616163015365600585938
"229","3",Brooklyn,"022900","3022900",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047022900",5440.7643370200003118952736258506775,1849568.3476700000464916229248046875000
"228","3",Brooklyn,"022800","3022800",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047022800",6040.5480475599997589597478508949280,1801521.3395899999886751174926757812500
"235","3",Brooklyn,"023500","3023500",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047023500",4958.0355244900001707719638943672180,1523725.9180799999739974737167358398438
"234","3",Brooklyn,"023400","3023400",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047023400",6241.8973628399999142857268452644348,1827230.6142899999395012855529785156250
"233","3",Brooklyn,"023300","3023300",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047023300",5438.7902904700004000915214419364929,1849442.0052799999248236417770385742188
"232","3",Brooklyn,"023200","3023200",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047023200",7284.6356375599998500547371804714203,2436821.2749000000767409801483154296875
"241","3",Brooklyn,"024100","3024100",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047024100",5837.0054774999998699058778584003448,1939949.7572900000959634780883789062500
"240","3",Brooklyn,"024000","3024000",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047024000",6240.4593491200002972618676722049713,1827206.3184499999042600393295288085938
"238","3",Brooklyn,"023800","3023800",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047023800",6244.5567291699999259435571730136871,1828765.8409800000954419374465942382812
"236","3",Brooklyn,"023600","3023600",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047023600",6242.9810764699996070703491568565369,1828207.7470100000500679016113281250000
"245","3",Brooklyn,"024500","3024500",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047024500",5582.2227169199995842063799500465393,1795931.7412000000476837158203125000000
"244","3",Brooklyn,"024400","3024400",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047024400",6280.4467591800002992385998368263245,1670948.4372400001157075166702270507812
"243","3",Brooklyn,"024300","3024300",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047024300",5291.7167069300003277021460235118866,1661539.4983099999371916055679321289062
"242","3",Brooklyn,"024200","3024200",,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047024200",6964.5495556799996847985312342643738,2061125.1428199999500066041946411132812
"249","3",Brooklyn,"024900","3024900",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047024900",5777.6550090800001271418295800685883,1813352.5750500001013278961181640625000
"248","3",Brooklyn,"024800","3024800",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047024800",6417.4833049299995764158666133880615,1895137.2895100000314414501190185546875
"247","3",Brooklyn,"024700","3024700",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047024700",7438.6279139999996914411894977092743,1934649.8744699999224394559860229492188
"246","3",Brooklyn,"024600","3024600",,Mapleton-Midwood (West),BK1204,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),"36047024600",6796.3135778599998957361094653606415,1845582.7249499999452382326126098632812
"253","3",Brooklyn,"025300","3025300",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047025300",5626.9879290099997888319194316864014,1741979.5360399999190121889114379882812
"252","3",Brooklyn,"025200","3025200",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047025200",6686.6069844699995883274823427200317,1950979.1618200000375509262084960937500
"251","3",Brooklyn,"025100","3025100",,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047025100",5079.9308650499997384031303226947784,1490422.8959800000302493572235107421875
"250","3",Brooklyn,"025000","3025000",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047025000",5938.2137450700001863879151642322540,1867361.6849499999079853296279907226562
"325","3",Brooklyn,"032500","3032500",,Crown Heights (South),BK0901,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047032500",6293.8853914299997995840385556221008,1812069.7694800000172108411788940429688
"323","3",Brooklyn,"032300","3032300",,Crown Heights (South),BK0901,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047032300",6269.4214953500004412489943206310272,1862961.9473800000268965959548950195312
"321","3",Brooklyn,"032100","3032100",,Crown Heights (South),BK0901,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047032100",6039.8856374099996173754334449768066,1724842.1611299999058246612548828125000
"319","3",Brooklyn,"031900","3031900",,Crown Heights (South),BK0901,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047031900",5787.1884254400001736939884722232819,1631610.7090499999467283487319946289062
"330","3",Brooklyn,"033000","3033000",,Coney Island-Sea Gate,BK1302,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047033000",9862.0438713200001075165346264839172,3866465.5491100000217556953430175781250
"329","3",Brooklyn,"032900","3032900",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047032900",7138.8527583200002482044510543346405,1683542.5990800000727176666259765625000
"328","3",Brooklyn,"032800","3032800",,Coney Island-Sea Gate,BK1302,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047032800",7628.2090903300004356424324214458466,2507369.0913499998860061168670654296875
"326","3",Brooklyn,"032600","3032600",,Coney Island-Sea Gate,BK1302,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047032600",7873.1966775199998664902523159980774,3542648.8581500002183020114898681640625
"336","3",Brooklyn,"033600","3033600",,Coney Island-Sea Gate,BK1302,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047033600",12602.6002129999997123377397656440735,7312012.1302899997681379318237304687500
"335","3",Brooklyn,"033500","3033500",,Crown Heights (South),BK0901,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047033500",7422.4375393999998777871951460838318,1944377.1029300000518560409545898437500
"333","3",Brooklyn,"033300","3033300",,Crown Heights (South),BK0901,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047033300",7463.4800885300001027644611895084381,2005663.0437000000383704900741577148438
"331","3",Brooklyn,"033100","3033100",,Crown Heights (South),BK0901,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047033100",7551.8574491800000032526440918445587,1533546.8300000000745058059692382812500
"340","3",Brooklyn,"034000","3034000",,Coney Island-Sea Gate,BK1302,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047034000",7165.4979453400001148111186921596527,1419227.5391500000841915607452392578125
"339","3",Brooklyn,"033900","3033900",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047033900",7419.8037233200002447119913995265961,1945657.8285699998959898948669433593750
"337.02","3",Brooklyn,"033702","3033702",,Crown Heights (South),BK0901,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047033702",6854.9398053499999150517396628856659,1065103.7744100000709295272827148437500
"337.01","3",Brooklyn,"033701","3033701",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047033701",6850.2042891900000540772452950477600,1061778.6378099999856203794479370117188
"345","3",Brooklyn,"034500","3034500",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047034500",5684.4459696499998244689777493476868,1759935.5752699999138712882995605468750
"343","3",Brooklyn,"034300","3034300",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047034300",5689.1481295599996883538551628589630,1745165.9051600000821053981781005859375
"342","3",Brooklyn,"034200","3034200",,Coney Island-Sea Gate,BK1302,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047034200",7381.4173994200000379350967705249786,2475181.5915000000968575477600097656250
"341","3",Brooklyn,"034100","3034100",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047034100",5030.7767687400000795605592429637909,1504308.0627900001127272844314575195312
"349.02","3",Brooklyn,"034902","3034902",,Crown Heights (South),BK0901,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047034902",4143.9499737799997092224657535552979,1003908.5278300000354647636413574218750
"349.01","3",Brooklyn,"034901","3034901",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047034901",3494.8288009100001545448321849107742,752964.1237490000203251838684082031250
"348","3",Brooklyn,"034800","3034800",,Coney Island-Sea Gate,BK1302,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047034800",18476.5473050000000512227416038513184,6985056.3813599999994039535522460937500
"347","3",Brooklyn,"034700","3034700",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047034700",5032.9673809599999003694392740726471,1505056.7196200001053512096405029296875
"352","3",Brooklyn,"035200","3035200",,Coney Island-Sea Gate,BK1302,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047035200",32558.2806703999995079357177019119263,10657472.7579999994486570358276367187500
"351.02","3",Brooklyn,"035102","3035102",,Crown Heights (South),BK0901,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047035102",4146.9484282599996731732971966266632,1002516.3934199999785050749778747558594
"351.01","3",Brooklyn,"035101","3035101",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047035101",3494.2799370399998224456794559955597,752633.3383059998741373419761657714844
"350","3",Brooklyn,"035000","3035000",,Coney Island-Sea Gate,BK1302,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047035000",5887.3393624999998792191036045551300,2123245.4449700000695884227752685546875
"356.01","3",Brooklyn,"035601","3035601",,Coney Island-Sea Gate,BK1302,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047035601",3524.7985012399999504850711673498154,719519.8918579999590292572975158691406
"355","3",Brooklyn,"035500","3035500",,Crown Heights (South),BK0901,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047035500",5844.4417304099997636512853205204010,1485518.3810199999716132879257202148438
"353.02","3",Brooklyn,"035302","3035302",,Crown Heights (South),BK0901,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047035302",4144.8360404900004141381941735744476,1003190.9123400000389665365219116210938
"353.01","3",Brooklyn,"035301","3035301",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047035301",3494.6525606899999729648698121309280,752264.8879489999962970614433288574219
"287","3",Brooklyn,"028700","3028700",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047028700",5919.8846912999997584847733378410339,1601115.3873900000471621751785278320312
"286","3",Brooklyn,"028600","3028600",,Bath Beach,BK1102,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047028600",6444.4349625799995919805951416492462,1904932.7234799999278038740158081054688
"285.02","3",Brooklyn,"028502","3028502",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047028502",4775.4216496500002904213033616542816,1290359.4755700000096112489700317382812
"285.01","3",Brooklyn,"028501","3028501",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047028501",4167.6895270599998184479773044586182,895739.6493179999524727463722229003906
"292","3",Brooklyn,"029200","3029200",,Bath Beach,BK1102,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047029200",7319.5547867900004348484799265861511,2215329.9545100000686943531036376953125
"291","3",Brooklyn,"029100","3029100",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047029100",5439.9390961700000843848101794719696,1772059.5689699999056756496429443359375
"290","3",Brooklyn,"029000","3029000",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047029000",5799.0414894599998660851269960403442,1665073.3795400001108646392822265625000
"288","3",Brooklyn,"028800","3028800",,Bensonhurst,BK1101,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047028800",5777.6878781300001719500869512557983,1644934.1415800000540912151336669921875
"296","3",Brooklyn,"029600","3029600",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047029600",7396.9715923100002328283153474330902,2300496.7877099998295307159423828125000
"295","3",Brooklyn,"029500","3029500",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047029500",5437.7988732200001322780735790729523,1771507.8294400000013411045074462890625
"294","3",Brooklyn,"029400","3029400",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047029400",6602.8291797600013524061068892478943,2032099.5437400001101195812225341796875
"293","3",Brooklyn,"029300","3029300",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047029300",5437.7855792000000292318873107433319,1770060.6925800000317394733428955078125
"300","3",Brooklyn,"030000","3030000",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047030000",7243.1317209799999545793980360031128,2099451.0106799998320639133453369140625
"299","3",Brooklyn,"029900","3029900",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047029900",5862.9468523699997604126110672950745,1535625.1050400000531226396560668945312
"298","3",Brooklyn,"029800","3029800",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047029800",7431.0783792800002629519440233707428,2379873.9597999998368322849273681640625
"297","3",Brooklyn,"029700","3029700",,Bedford-Stuyvesant (East),BK0302,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),"36047029700",5857.4550830500002120970748364925385,2211871.3398000001907348632812500000000
"304","3",Brooklyn,"030400","3030400",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047030400",13598.6846722999998746672645211219788,5021019.7916999999433755874633789062500
"303","3",Brooklyn,"030300","3030300",,Ocean Hill,BK1601,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047030300",6958.0102266499998222570866346359253,2726302.1658700001426041126251220703125
"302","3",Brooklyn,"030200","3030200",,Gravesend (West),BK1103,BK11,BK11 Bensonhurst-Bath Beach (CD 11 Approximation),"36047030200",6921.9143923600004200125113129615784,2273119.8454499999061226844787597656250
"301","3",Brooklyn,"030100","3030100",,Ocean Hill,BK1601,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047030100",7472.4353295099999741069041192531586,2097829.0967600001022219657897949218750
"308","3",Brooklyn,"030800","3030800",,Gravesend (South),BK1301,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047030800",12577.3661960000008548377081751823425,7196385.3402399998158216476440429687500
"307","3",Brooklyn,"030700","3030700",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047030700",7159.2681303099998331163078546524048,2868056.4787699999287724494934082031250
"306","3",Brooklyn,"030600","3030600",,Gravesend (South),BK1301,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047030600",6092.7637758800001392955891788005829,2084709.6529900000896304845809936523438
"305","3",Brooklyn,"030500","3030500",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047030500",7369.2259030300001541036181151866913,3478044.4356399998068809509277343750000
"314.01","3",Brooklyn,"031401","3031401",,Gravesend (South),BK1301,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047031401",20497.0484968999990087468177080154419,4719371.2944099996238946914672851562500
"313","3",Brooklyn,"031300","3031300",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047031300",5522.6192287200001374003477394580841,1876205.4731099999044090509414672851562
"311","3",Brooklyn,"031100","3031100",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047031100",5523.5282174000003578839823603630066,1632165.3381099998950958251953125000000
"309","3",Brooklyn,"030900","3030900",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047030900",5520.4033227099998839548788964748383,1627454.7365800000261515378952026367188
"317.02","3",Brooklyn,"031702","3031702",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047031702",5031.4634299500003180583007633686066,1500336.7000500001013278961181640625000
"317.01","3",Brooklyn,"031701","3031701",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047031701",5033.4861516999999366817064583301544,1504294.0326900000218302011489868164062
"315","3",Brooklyn,"031500","3031500",,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),"36047031500",5727.1187056400003712042234838008881,1940364.9321600000839680433273315429688
"314.02","3",Brooklyn,"031402","3031402",,Calvert Vaux Park,BK1391,BK13,BK13 Coney Island-Brighton Beach (CD 13 Approximation),"36047031402",11280.7388915999999881023541092872620,4222370.8327000001445412635803222656250
"798.01","3",Brooklyn,"079801","3079801",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047079801",4764.3530515599995851516723632812500,1397208.5426600000355392694473266601562
"796.02","3",Brooklyn,"079602","3079602",,Flatbush,BK1401,BK14,BK14 Flatbush-Midwood (CD 14 Approximation),"36047079602",5043.9678928499997709877789020538330,1453524.6913199999835342168807983398438
"796.01","3",Brooklyn,"079601","3079601",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047079601",4382.6847083000002385233528912067413,1188358.5905299999285489320755004882812
"794","3",Brooklyn,"079400","3079400",,East Flatbush-Erasmus,BK1701,BK17,BK17 East Flatbush (CD 17 Approximation),"36047079400",6265.7627817200000208686105906963348,2391961.7629800001159310340881347656250
"806","3",Brooklyn,"080600","3080600",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047080600",6017.6450514699999985168687999248505,1790169.5516800000332295894622802734375
"804","3",Brooklyn,"080400","3080400",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047080400",6685.9414256999998542596586048603058,2042543.1793500001076608896255493164062
"802","3",Brooklyn,"080200","3080200",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047080200",5767.2159237400001075002364814281464,1994115.4726199998985975980758666992188
"800","3",Brooklyn,"080000","3080000",,Prospect Lefferts Gardens-Wingate,BK0902,BK09,BK09 Crown Heights (South) (CD 9 Approximation),"36047080000",5625.2305044699987774947658181190491,1869357.4164799998980015516281127929688
