"crash_date","latitude","longitude","collision_id"
2015-06-20,40.6828346,-73.9409127,3244365
2015-06-19,40.6692298,-73.9555926,3243585
2015-06-29,40.6911938,-73.9977679,3249069
2015-06-26,40.7303601,-73.9525066,3247233
2015-07-06,40.6306327,-74.0092229,3253641
2015-06-20,40.7029864,-73.9458539,3243044
2015-06-17,40.6897305,-73.9901667,3241941
2015-06-18,40.6381529,-74.013962,3241888
2015-06-26,40.6656729,-73.9960494,3247126
2015-07-08,40.6772073,-73.897226,3254443
2015-06-16,40.6943646,-73.9579956,3240720
2015-06-24,40.6979187,-73.9208228,3245922
2015-07-01,40.6579282,-73.8944769,3251689
2015-06-27,40.6518544,-73.9467747,3247722
2015-07-04,40.5967567,-73.9334126,3254322
2015-06-29,40.6299872,-73.9715677,3249033
2015-07-07,40.7070523,-73.9320869,3254502
2015-06-17,40.6594585,-73.9918003,3241229
2015-06-24,40.6869317,-73.9508825,3245911
2015-06-30,40.7010276,-73.9481168,3249860
2015-06-30,40.6357263,-73.984219,3250362
2015-06-18,40.6882551,-73.9792846,3243686
2015-06-22,40.5858119,-73.9529911,3244241
2015-06-29,40.6585778,-73.8906229,3249790
2015-07-01,40.6909277,-73.920658,3250467
2015-06-21,40.6849643,-73.9354446,3243010
2015-07-04,40.6320498,-73.8968596,3252412
2015-06-22,40.6836472,-73.946872,3245171
2015-06-16,40.6512513,-73.8689472,3240696
2015-06-22,40.6123887,-74.0237029,3244292
2015-07-02,40.6756631,-73.9016843,3251104
2015-06-23,40.6145887,-73.9842852,3244993
2015-06-19,40.6527885,-73.919961,3242447
2015-06-30,40.6533416,-73.97949,3249770
2015-06-29,40.6046327,-73.9681645,3249686
2015-07-10,40.6598177,-73.9878392,3255540
2015-07-06,40.6347919,-73.8969598,3252916
2015-07-08,40.6623951,-73.9373408,3255003
2015-07-09,40.7062111,-73.9395971,3255625
2015-07-10,40.7114813,-73.9455945,3255627
2015-07-07,40.6337945,-74.0113274,3253636
2015-07-02,40.7075241,-73.9611433,3253035
2015-07-10,40.6902178,-73.9072917,3279961
2015-06-17,40.6541702,-73.9137605,3241852
2015-07-06,40.6495279,-73.9163215,3252907
2015-06-21,40.6130524,-73.949118,3244227
2015-06-17,40.6768153,-73.9009291,3241900
2015-06-22,40.6072584,-74.0026435,3244988
2015-07-05,40.680015,-73.8774282,3252439
2015-06-21,40.6011922,-73.9559043,3244236
2015-06-21,40.664083,-73.9481671,3244306
2015-06-18,40.6898703,-73.9882988,3241949
2015-06-22,40.7119706,-73.9610289,3247226
2015-07-07,40.6866823,-73.9793644,3254496
2015-07-04,40.6693691,-73.895223,3252434
2015-07-05,40.6895826,-73.9946777,3252983
2015-07-02,40.6711217,-73.9135006,3251102
2015-06-18,40.6721609,-73.9872096,3241926
2015-06-25,40.6936492,-73.9833217,3246588
2015-07-03,40.688553,-73.9124432,3251714
2015-06-26,40.6646598,-73.905579,3247777
2015-07-09,40.5937418,-73.9608458,3255479
2015-07-05,40.7058999,-73.9630991,3253033
2015-06-22,40.5798042,-73.9718339,3244222
2015-06-23,40.6556338,-73.9598617,3245091
2015-06-24,40.6401038,-73.9146074,3246471
2015-06-19,40.6754628,-73.9716168,3242500
2015-06-20,40.6559111,-73.8918959,3242976
2015-06-27,40.6622325,-73.9227286,3248312
2015-06-18,40.6884588,-73.9827137,3241947
2015-06-26,40.6770502,-73.9386934,3247181
2015-06-23,40.6687978,-73.9311201,3245157
2015-06-22,40.678278,-73.9107549,3244328
2015-06-19,40.7276095,-73.9588947,3243707
2015-06-22,40.6190722,-73.9249435,3245006
2015-06-20,40.6960153,-73.9841326,3242517
2015-06-19,40.6127816,-73.9396853,3242890
2015-06-22,40.6173249,-74.017693,3245054
2015-07-06,40.6754032,-73.8719136,3260050
2015-07-09,40.6900894,-73.9364674,3255070
2015-07-02,40.6772496,-73.9275386,3251134
2015-06-27,40.6439859,-74.0114841,3248331
2015-06-18,40.7037717,-73.9311561,3245938
2015-07-03,40.5980027,-73.9919051,3252055
2015-06-19,40.6513263,-73.9390522,3242442
2015-06-26,40.6796802,-73.9782489,3247189
2015-07-02,40.5775432,-73.9978761,3251600
2015-07-08,40.700054,-73.9245818,3254485
2015-06-17,40.6513389,-73.8895897,3241896
2015-06-27,40.611235,-73.987776,3247695
2015-07-06,40.7007255,-73.9419319,3255062
2015-06-29,40.6888475,-73.9211797,3249096
2015-06-27,40.6354037,-73.957168,3247750
2015-07-10,40.6981167,-73.9775324,3258851
2015-07-03,40.6512116,-73.9589237,3252919
2015-07-09,40.6775631,-73.9330796,3255074
2015-06-16,40.7109076,-73.951644,3240741
2015-06-18,40.6853239,-73.9807025,3241952
2015-06-23,40.6872294,-73.941785,3245179
2015-07-09,40.6813829,-73.953515,3255067
2015-07-06,40.6996936,-73.9155661,3253755
2015-07-08,40.6114054,-74.009512,3254343
2015-06-17,40.6889031,-73.9809286,3241959
2015-06-20,40.6625545,-73.9089197,3242953
2015-06-17,40.6176768,-74.0137489,3241195
2015-06-24,40.6908913,-73.9425174,3246558
2015-07-01,40.6541418,-73.8873109,3250441
2015-06-24,40.6616893,-73.9614295,3246486
2015-06-20,40.6528929,-73.8667311,3242967
2015-06-26,40.6826581,-73.9100244,3247136
2015-07-03,40.6759124,-73.8949099,3251681
2015-06-19,40.6425753,-73.9023456,3243576
2015-06-25,40.6445538,-73.9276606,3247092
2015-07-03,40.6529522,-73.9110159,3252075
2015-06-21,40.6014776,-73.9930498,3242881
2015-07-01,40.5910643,-73.9758366,3251001
2015-07-04,40.5759262,-73.9911338,3252374
2015-07-01,40.6581196,-73.9339965,3251084
2015-07-05,40.6672556,-73.8660752,3267141
2015-06-25,40.5912114,-73.9233221,3246424
2015-06-17,40.6233794,-73.9302808,3241182
2015-06-22,40.6126918,-73.9826576,3244245
2015-07-08,40.6652326,-73.9314554,3255002
2015-07-04,40.5778122,-73.9644694,3252375
2015-06-26,40.6672538,-73.9945425,3247772
2015-06-21,40.6844232,-73.978388,3244391
2015-06-23,40.6854992,-73.9177006,3245120
2015-07-09,40.5808248,-73.9608678,3255476
2015-06-26,40.6948811,-73.9404116,3247199
2015-06-23,40.6077649,-73.9825473,3245816
2015-07-04,40.6355523,-73.9780219,3252070
2015-07-10,40.6433049,-73.9477905,3256123
2015-06-16,40.7007672,-73.9909333,3241310
2015-06-26,40.6877731,-73.9870011,3247213
2015-06-17,40.6191319,-73.9239744,3241824
2015-06-27,40.7041129,-73.9158671,3248390
2015-07-01,40.706039,-73.9412852,3251163
2015-06-28,40.5935526,-73.9846394,3248255
2015-06-26,40.6566109,-73.9309021,3247717
2015-06-17,40.6316291,-74.0077387,3241200
2015-06-17,40.5992503,-73.9526071,3241159
2015-06-25,40.6774132,-73.9303181,3246547
2015-06-18,40.6050714,-73.9298678,3243524
2015-06-16,40.6633603,-73.9597381,3241214
2015-07-01,40.6528929,-73.8667311,3251106
2015-06-28,40.6687978,-73.9311201,3249749
2015-07-08,40.5972673,-73.9986569,3254347
2015-06-24,40.6282338,-73.9558108,3245866
2015-06-27,40.6804635,-73.9613466,3247811
2015-06-29,40.7140707,-73.9543399,3249855
2015-07-03,40.6032739,-73.9591369,3251609
2015-06-19,40.668664,-73.961995,3242468
2015-07-04,40.6943156,-73.9305132,3253008
2015-07-01,40.7130863,-73.9441467,3250494
2015-06-16,40.6706293,-73.9718172,3240716
2015-06-24,40.6317075,-73.946481,3245863
2015-06-30,40.7191884,-73.9584165,3249880
2015-06-22,40.6257308,-73.9563925,3249019
2015-07-07,40.5806604,-73.985654,3253589
2015-06-21,40.6375471,-74.0038373,3244266
2015-06-26,40.6366971,-73.9070418,3247114
2015-06-22,40.7057388,-73.9446867,3245220
2015-07-02,40.6431097,-74.0160711,3251093
2015-06-30,40.6994847,-73.9610326,3250484
2015-06-21,40.6529158,-73.9449683,3242908
2015-07-06,40.6026883,-73.9335507,3254324
2015-07-03,40.6541418,-73.8873109,3252953
2015-07-10,40.6548824,-73.9618804,3256138
2015-06-30,40.6781823,-73.8706969,3250432
2015-07-04,40.582503,-73.9745544,3252868
2015-06-16,40.6533268,-73.9382899,3241839
2015-06-26,40.7254356,-73.9517381,3247230
2015-06-29,40.6789242,-74.0110539,3254446
2015-06-23,40.6799199,-73.8732749,3245884
2015-07-08,40.6452458,-73.9326147,3254983
2015-07-08,40.5846656,-73.9634433,3254319
2015-06-18,40.6664269,-73.936908,3241871
2015-06-19,40.6576831,-73.8877843,3243618
2015-07-06,40.646628,-73.9039829,3271780
2015-06-27,40.6355816,-73.9915402,3248298
2015-06-21,40.6082027,-73.9207095,3242897
2015-07-02,40.7144553,-73.9632026,3251165
2015-06-22,40.6804295,-73.8675414,3245131
2015-07-02,40.6840525,-73.9774579,3251137
2015-06-16,40.6437465,-73.9700881,3240640
2015-06-29,40.6505297,-73.9558249,3250382
2015-06-18,40.678723,-73.9529869,3249817
2015-06-21,40.678639,-73.9735083,3242999
2015-06-17,40.6672538,-73.9945425,3241233
2015-07-08,40.6520966,-73.9085592,3254429
2015-06-17,40.6731454,-73.8729129,3243611
2015-06-23,40.6650745,-73.9965685,3245107
2015-07-08,40.6544301,-74.0075648,3254425
2015-06-20,40.602669,-74.0038533,3242878
2015-06-28,40.6622396,-73.8772013,3248356
2015-07-04,40.6772073,-73.897226,3252432
2015-06-16,40.633111,-73.9721609,3241210
2015-06-29,40.6076379,-73.9215853,3248978
2015-07-01,40.5945297,-73.9536583,3251012
2015-06-22,40.7031151,-73.9215812,3245188
2015-06-23,40.5822717,-73.986118,3244963
2015-07-09,40.6054703,-73.9607309,3255484
2015-07-07,40.6851855,-73.9204485,3253753
2015-07-01,40.657431,-73.9450944,3251081
2015-06-26,40.6291613,-74.0114275,3247723
2015-06-30,40.6102022,-73.9604436,3249740
2015-07-08,40.638606,-73.9482662,3254978
2015-07-07,40.6896895,-73.9923627,3254448
2015-07-05,40.6813432,-73.9655103,3253032
2015-06-30,40.5806289,-73.9662103,3250342
2015-07-08,40.6531978,-74.0055789,3254418
2015-06-16,40.7054827,-73.9282545,3241325
2015-06-25,40.6467706,-73.9520508,3247094
2015-07-10,40.7042779,-73.9330095,3256225
2015-06-20,40.6771926,-74.006493,3242496
2015-06-21,40.6312473,-73.9888784,3244257
2015-06-24,40.644042,-73.8775195,3246521
2015-06-28,40.6761899,-73.9080899,3248340
2015-07-08,40.5978331,-73.965485,3254951
2015-07-05,40.6581825,-73.9246436,3252908
2015-06-28,40.6812097,-73.9224254,3249094
2015-06-23,40.5820191,-73.9711345,3244961
2015-06-17,40.7008903,-73.9422022,3241968
2015-06-29,40.6803904,-73.949557,3249816
2015-06-23,40.7140658,-73.9493728,3245941
2015-07-07,40.582503,-73.9745544,3254309
2015-06-21,40.6033724,-73.9582113,3244230
2015-07-01,40.6585778,-73.8906229,3250440
2015-07-06,40.6792196,-73.9040478,3253758
2015-06-19,40.620949,-73.9554915,3242465
2015-06-27,40.7123781,-73.9440319,3248402
2015-06-19,40.6442269,-73.9536922,3249710
2015-06-19,40.6681275,-73.9035735,3243603
2015-07-10,40.6625545,-73.9089197,3263182
2015-07-09,40.6319582,-73.9427303,3255508
2015-07-08,40.6383155,-74.0066225,3254367
2015-07-10,40.6763203,-73.8746662,3256168
2015-06-22,40.6420714,-73.9303586,3245044
2015-06-17,40.6407638,-74.0076605,3241240
2015-06-25,40.6805055,-73.9285699,3246569
2015-06-18,40.6769384,-73.9218247,3243598
2015-07-02,40.6840525,-73.9774579,3251135
2015-06-22,40.6397496,-73.9522793,3245037
2015-06-28,40.6248771,-73.9641742,3251077
2015-06-28,40.6811015,-73.9168299,3248385
2015-07-07,40.6872462,-73.9546828,3253743
2015-07-01,40.5878604,-73.9552651,3251003
2015-07-09,40.6643433,-73.9315393,3257295
2015-06-22,40.6767096,-74.0047625,3244348
2015-06-20,40.6199141,-74.0114187,3242455
2015-07-08,40.6472432,-73.9604721,3254404
2015-07-03,40.6793378,-73.8948252,3252961
2015-07-01,40.7194562,-73.9375324,3250507
2015-07-09,40.6553345,-73.9307664,3256109
2015-06-27,40.668789,-73.888382,3248345
2015-06-17,40.6902385,-73.9943603,3241950
2015-06-21,40.5884279,-73.9698248,3242871
2015-06-17,40.690908,-73.9554123,3241289
2015-06-26,40.6494399,-73.9630763,3247117
2015-07-08,40.6706183,-73.9119296,3263820
2015-07-01,40.6632629,-73.9951087,3250418
2015-06-25,40.6708977,-73.953187,3247185
2015-07-04,40.6234911,-74.0005295,3252058
2015-07-02,40.6532636,-73.963813,3251644
2015-07-03,40.609951,-73.9994562,3251613
2015-07-08,40.6708971,-73.9140381,3255022
2015-07-09,40.666331,-73.9157021,3255542
2015-06-22,40.6627909,-73.9988646,3244318
2015-06-25,40.6891376,-73.9907077,3246583
2015-07-03,40.6854052,-73.9752435,3271195
2015-06-27,40.6598628,-73.9775129,3248329
2015-06-24,40.6508996,-73.9476548,3246453
2015-07-01,40.6289305,-73.9713664,3250406
2015-06-18,40.6487936,-73.9522692,3243548
2015-07-09,40.5991464,-73.9535506,3255488
2015-06-28,40.7316125,-73.9544938,3249866
2015-06-28,40.6328366,-74.0272301,3249719
2015-07-08,40.6365488,-73.9258318,3254986
2015-06-22,40.7072243,-73.9520903,3245237
2015-07-03,40.7036676,-73.9268932,3252111
2015-06-16,40.6608261,-73.9506459,3240665
2015-06-16,40.6695476,-73.9116642,3240682
2015-06-24,40.6524883,-73.952663,3246452
2015-06-22,40.6902385,-73.9943603,3245197
2015-06-27,40.6811367,-73.9556676,3249078
2015-06-20,40.7190095,-73.9501807,3243046
2015-06-25,40.6632221,-73.8936503,3247145
2015-06-27,40.6564124,-73.9063692,3247780
2015-07-08,40.6521168,-73.8998342,3254390
2015-07-09,40.696848,-73.9495012,3255060
2015-07-06,40.5982432,-73.9826398,3252886
2015-06-28,40.6785854,-73.952064,3249080
2015-06-22,40.6190051,-74.029519,3244288
2015-07-10,40.6156473,-73.9178876,3256590
2015-06-24,40.6643036,-73.95729,3246493
2015-06-27,40.6434247,-73.9458698,3247720
2015-07-06,40.7206006,-73.9547539,3253045
2015-06-28,40.6968248,-73.9148665,3249100
2015-06-28,40.6444315,-73.9295994,3248996
2015-06-17,40.6336818,-73.8986765,3241203
2015-06-16,40.6351212,-73.9296237,3240652
2015-06-17,40.6610144,-73.9085253,3241253
2015-06-23,40.6840525,-73.9774579,3245903
2015-06-20,40.6521655,-74.0099287,3242934
2015-06-24,40.6294343,-73.9670755,3245854
2015-06-17,40.6394354,-74.0054588,3241236
2015-06-25,40.6811367,-73.9556676,3247190
2015-06-26,40.6098096,-73.9224976,3248972
2015-07-03,40.6287307,-73.9433311,3258010
2015-06-28,40.6022601,-74.0030682,3248279
2015-06-26,40.5801543,-73.9587082,3247684
2015-06-20,40.6768744,-73.9498444,3249803
2015-06-24,40.7033747,-73.9376305,3245946
2015-07-03,40.6347489,-74.0175066,3251635
2015-06-28,40.6494399,-73.9630763,3249028
2015-06-29,40.6177942,-73.9599925,3249032
2015-06-16,40.6931192,-73.968811,3240739
2015-07-06,40.6981895,-73.9618989,3253029
2015-07-01,40.6892445,-73.9887208,3250474
2015-06-26,40.7268904,-73.9587761,3247234
2015-06-24,40.6641753,-73.9593447,3246491
2015-06-21,40.6643992,-73.9939264,3242939
2015-06-19,40.645733,-74.0204175,3242471
2015-07-05,40.6824939,-73.9796145,3252448
2015-06-16,40.6844306,-73.9949017,3240703
2015-06-29,40.6012615,-73.9773886,3249694
2015-06-19,40.6637286,-73.9538481,3243586
2015-06-22,40.6323333,-74.0185292,3244286
2015-07-05,40.600013,-73.9456673,3252877
2015-06-28,40.5828388,-73.959009,3248256
2015-07-03,40.6290328,-74.001931,3252083
2015-07-08,40.6402891,-73.9947969,3255500
2015-07-05,40.6621253,-73.9010519,3252945
2015-06-29,40.6722935,-73.913117,3249049
2015-06-25,40.6385252,-73.9260638,3247702
2015-06-29,40.6803125,-73.8684322,3249785
2015-06-30,40.6887604,-73.9808422,3249830
2015-06-25,40.702895,-73.9442166,3247224
2015-07-07,40.6472432,-73.9604721,3265711
2015-07-06,40.6735747,-73.9020767,3252977
2015-07-08,40.6290569,-73.948324,3254405
2015-06-26,40.6652273,-73.923183,3247135
2015-06-21,40.6511499,-73.8900044,3242979
2015-06-29,40.6323121,-73.9370159,3248977
2015-07-02,40.6698646,-73.9505022,3251651
2015-07-09,40.6347969,-74.0008143,3254975
2015-07-04,40.7125256,-73.9625508,3252123
2015-07-07,40.5745946,-73.9876351,3254314
2015-07-02,40.6292955,-74.0286769,3251054
2015-06-18,40.6840001,-73.9503006,3243652
2015-07-02,40.5861291,-73.9501034,3251604
2015-06-26,40.691597,-73.9914466,3247210
2015-07-05,40.6781225,-74.0031544,3252982
2015-07-05,40.644042,-73.8775195,3252954
2015-06-19,40.6834193,-73.9819939,3243678
2015-06-29,40.6385488,-73.9492319,3249708
2015-07-07,40.723404,-73.9340112,3253783
2015-07-06,40.6108455,-73.9917667,3252883
2015-07-03,40.5957508,-73.9529121,3252050
2015-06-19,40.6456658,-74.0097367,3243593
2015-07-09,40.6404609,-73.9012173,3255524
2015-06-17,40.6891332,-73.9513172,3241291
2015-06-23,40.6553345,-73.9307664,3245051
2015-06-17,40.6745018,-73.9536892,3241269
2015-06-22,40.6465177,-73.958105,3249018
2015-06-19,40.6154331,-73.9138754,3242889
2015-06-28,40.6490833,-73.9639846,3249027
2015-06-24,40.5979949,-73.9443402,3245806
2015-06-28,40.6826644,-73.8681391,3248349
2015-07-09,40.5966091,-73.9508806,3255478
2015-07-10,40.6812232,-73.9804621,3255584
2015-06-24,40.6527684,-73.8862898,3245890
2015-07-06,40.6564847,-73.9600738,3253685
2015-06-25,40.7200755,-73.9598409,3246606
2015-06-30,40.5980468,-73.9966079,3250350
2015-07-10,40.6790974,-73.8873048,3256174
2015-07-06,40.6948811,-73.9404116,3253749
2015-07-03,40.6212167,-73.9353802,3253599
2015-06-24,40.632918,-73.9688932,3245865
2015-06-22,40.5880352,-73.9604063,3244957
2015-07-01,40.6347489,-74.0175066,3250392
2015-06-21,40.6032739,-73.9591369,3244232
2015-07-07,40.6017437,-73.9903885,3254338
2015-06-19,40.6267726,-73.946874,3242462
2015-06-18,40.6886263,-73.9361731,3243659
2015-06-25,40.681518,-73.919721,3247198
2015-06-20,40.6990359,-73.9389004,3242509
2015-06-20,40.6247649,-73.9651721,3244294
2015-06-24,40.6685062,-73.9256052,3251132
2015-06-27,40.7186686,-73.9634925,3248414
2015-07-01,40.6479353,-73.9542122,3250380
2015-07-02,40.6407693,-73.9091188,3251059
2015-07-02,40.6932287,-73.9678445,3251724
2015-07-10,40.6040288,-73.952294,3255491
2015-07-09,40.7325721,-73.9520107,3255634
2015-06-21,40.6909737,-73.9483301,3244367
2015-07-06,40.5906331,-73.9497508,3254334
2015-06-23,40.5755044,-73.9666161,3244960
2015-06-19,40.6733913,-73.916771,3243599
2015-07-07,40.6683725,-73.9226314,3254455
2015-06-23,40.6774132,-73.9303181,3245159
2015-07-07,40.6731211,-73.9607091,3253730
2015-07-05,40.641588,-73.9254802,3252404
2015-07-09,40.6407638,-74.0076605,3255012
2015-06-21,40.6849391,-73.9101331,3243012
2015-07-06,40.5906331,-73.9497508,3254326
2015-06-23,40.6616793,-74.0000216,3245108
2015-07-03,40.6689755,-73.9066724,3252950
2015-06-17,40.6070191,-73.9628837,3241157
2015-06-18,40.6895998,-73.9102422,3243669
2015-07-06,40.6055989,-73.9595748,3252880
2015-07-04,40.578953,-73.9849848,3252373
2015-07-02,40.6410626,-73.9722693,3251032
2015-06-19,40.619465,-74.0228769,3242452
2015-07-02,40.7184155,-73.9616204,3251170
2015-07-06,40.6270896,-73.9440206,3254354
2015-06-29,40.6808806,-73.9837107,3249075
2015-07-07,40.7113795,-73.9664471,3253774
2015-07-04,40.6825066,-73.9437433,3252453
2015-07-05,40.6813145,-73.947631,3252996
2015-06-24,40.653267,-73.9392594,3246459
2015-06-21,40.6576643,-73.8970434,3242969
2015-07-01,40.6944713,-73.9570868,3250458
2015-06-28,40.6308529,-73.8908161,3249012
2015-07-09,40.6873091,-73.947601,3255064
2015-07-08,40.6659072,-73.8777713,3254444
2015-06-21,40.6417895,-73.911474,3245063
2015-07-04,40.6125354,-73.9270326,3253609
2015-06-18,40.7243366,-73.9490836,3241981
2015-06-21,40.7140618,-73.9529114,3244404
2015-07-10,40.6025344,-73.993201,3256099
2015-07-06,40.6002427,-73.9645295,3254333
2015-06-23,40.6340612,-74.0041073,3245029
2015-07-07,40.6862254,-73.9123885,3254476
2015-07-08,40.6204363,-74.0244658,3254386
2015-06-22,40.6500815,-73.9610074,3244293
2015-06-29,40.6288936,-74.0216373,3249723
2015-06-26,40.6569158,-73.9531392,3247757
2015-07-10,40.6541333,-74.0116841,3256150
2015-06-22,40.6780095,-73.9413784,3244370
2015-07-01,40.6674197,-73.897634,3252426
2015-06-29,40.615693,-73.9936499,3250351
2015-07-07,40.6320387,-73.9655322,3254391
2015-07-07,40.6471826,-73.9813298,3253622
2015-07-10,40.6104217,-73.9821072,3255495
2015-06-28,40.6768941,-73.9000457,3248350
2015-06-22,40.5794435,-73.9796099,3244224
2015-07-07,40.6162948,-73.9298992,3254352
2015-07-10,40.6684609,-73.9422844,3258062
2015-06-25,40.6500815,-73.9610074,3249020
2015-06-18,40.7113256,-73.9472431,3241973
2015-06-24,40.7004248,-73.9443882,3246562
2015-07-04,40.6891376,-73.9907077,3252464
2015-06-26,40.678639,-73.9735083,3248364
2015-07-06,40.6769384,-73.9218247,3253005
2015-06-19,40.5789211,-73.974959,3243513
2015-06-22,40.6757776,-73.9808891,3245164
2015-06-30,40.6416092,-73.9635563,3249735
2015-07-02,40.6679546,-73.8700642,3251676
2015-06-21,40.6321675,-74.0245206,3242915
2015-06-28,40.6732976,-74.008342,3248360
2015-07-08,40.6122155,-73.9971727,3254953
2015-06-20,40.7246381,-73.9481706,3242531
2015-06-17,40.6802367,-73.9642382,3243629
2015-07-07,40.5791614,-73.9830875,3253584
2015-07-01,40.7133192,-73.9492435,3251730
2015-06-27,40.6420041,-73.8988296,3247743
2015-06-29,40.6529272,-73.9593299,3249738
2015-06-19,40.6371956,-74.0077862,3243592
2015-07-02,40.5885568,-73.9604348,3251016
2015-07-08,40.6357409,-74.0260387,3254376
2015-07-02,40.6893657,-73.9057928,3251712
2015-06-23,40.6337945,-74.0113274,3245061
2015-07-09,40.6643992,-73.9939264,3255014
2015-06-16,40.6147887,-73.9465738,3240624
2015-07-10,40.6597948,-73.9808757,3256152
2015-07-10,40.5990495,-73.9348651,3256086
2015-06-17,40.6653475,-73.9223213,3241244
2015-06-21,40.6215393,-73.9242311,3244251
2015-06-18,40.6370137,-74.0151472,3243588
2015-07-05,40.712796,-73.9586657,3253038
2015-06-23,40.6638223,-73.9874527,3245103
2015-06-22,40.7080419,-73.9581529,3245222
2015-07-03,40.6448263,-73.9962668,3252396
2015-06-29,40.6336958,-73.9899156,3248985
2015-06-26,40.6670166,-73.9312914,3247759
2015-07-06,40.7154014,-73.9269272,3255629
2015-06-17,40.6356855,-74.0129455,3241879
2015-06-16,40.6866823,-73.9793644,3241320
2015-07-07,40.6369807,-73.9365431,3254371
2015-06-26,40.635508,-73.9132766,3247732
2015-07-01,40.6220225,-74.0056375,3250387
2015-07-07,40.6213912,-73.9955477,3253595
2015-06-23,40.6383585,-73.9609746,3245080
2015-06-17,40.6503881,-73.958708,3241864
2015-07-10,40.6323924,-73.9952911,3258019
2015-06-19,40.6822704,-73.9739575,3243648
2015-07-10,40.6492783,-73.9436055,3255513
2015-07-06,40.6958458,-73.9087985,3253012
2015-07-01,40.6745753,-73.9220474,3250429
2015-07-08,40.6768941,-73.9000457,3255023
2015-06-24,40.6894904,-73.9220696,3245924
2015-07-02,40.6041622,-73.9975115,3251021
2015-06-26,40.6532827,-74.0087575,3247769
2015-07-08,40.6857317,-74.0023581,3255572
2015-07-02,40.6569806,-73.9251423,3251622
2015-07-04,40.6281085,-74.0219576,3252910
2015-07-10,40.7207967,-73.9449556,3255639
2015-06-16,40.6513752,-73.9380791,3240650
2015-06-29,40.6018539,-73.9498756,3248958
2015-07-02,40.5751003,-73.9985565,3250996
2015-06-29,40.638443,-73.9521397,3249734
2015-06-18,40.6862925,-73.9790905,3241955
2015-06-19,40.6699207,-73.9188878,3242951
2015-07-05,40.6284712,-74.0319549,3252408
2015-06-26,40.6099861,-73.9623778,3249015
2015-06-23,40.6078183,-74.0019484,3244989
2015-07-07,40.6011838,-73.990972,3254342
2015-06-23,40.6088719,-73.9124144,3245008
2015-06-23,40.6817737,-73.9435997,3245169
2015-06-24,40.6959932,-73.983213,3245928
2015-06-24,40.6287705,-73.9182425,3246432
2015-06-18,40.6773595,-73.8868607,3241907
2015-06-26,40.5908519,-73.9477883,3247060
2015-07-07,40.6066353,-74.0016242,3253597
2015-06-24,40.5727864,-73.9959613,3245805
2015-06-22,40.6638598,-73.88595,3244342
2015-06-16,40.6794199,-73.9682261,3240712
2015-06-30,40.7261904,-73.9586286,3250499
2015-06-25,40.6128336,-74.0336475,3246467
2015-06-24,40.6348176,-73.9012653,3245845
2015-07-02,40.7030734,-73.9569839,3251728
2015-07-06,40.6091307,-73.9574045,3254947
2015-07-07,40.6937513,-73.9371959,3253751
2015-06-23,40.6764454,-73.9276152,3245153
2015-07-08,40.6671469,-73.8994728,3254439
2015-06-23,40.6640557,-73.9426955,3245093
2015-06-23,40.6673741,-73.9878053,3245908
2015-06-27,40.6108205,-73.9547959,3249023
2015-06-17,40.6766717,-73.8722284,3241260
2015-07-08,40.6872294,-73.941785,3255059
2015-06-24,40.6976362,-73.965776,3247217
2015-07-07,40.6974205,-73.9313394,3253761
2015-06-17,40.6184269,-73.9562388,3241865
2015-07-06,40.6785444,-73.9685438,3253739
2015-06-28,40.6490618,-73.9132518,3248317
2015-06-17,40.6397842,-74.0015061,3241826
2015-06-20,40.6254368,-73.9913398,3248292
2015-06-22,40.6537454,-73.9184714,3245040
2015-06-24,40.6636209,-73.9306857,3245838
2015-06-19,40.6858684,-73.9882887,3243681
2015-06-19,40.6644261,-73.9869516,3243636
2015-07-10,40.6307476,-73.9717115,3257277
2015-07-01,40.7276604,-73.9429439,3250504
2015-06-30,40.7217327,-73.9580577,3250500
2015-06-16,40.6728262,-73.9390758,3240713
2015-07-10,40.6926823,-73.93997,3256204
2015-06-22,40.6426851,-73.9912114,3244269
2015-06-22,40.6509497,-74.0079175,3245098
2015-07-05,40.6651898,-73.8693848,3252962
2015-06-28,40.5870939,-73.9413322,3248266
2015-07-03,40.6249063,-73.9416808,3252895
2015-07-04,40.6781627,-73.8974769,3252438
2015-06-18,40.6481022,-73.9147305,3243542
2015-06-30,40.6562613,-73.9501591,3250409
2015-07-10,40.6714738,-73.9308686,3256186
2015-06-27,40.7162074,-73.9660983,3247840
2015-07-02,40.6726033,-73.9933777,3251139
2015-07-10,40.6894449,-73.9551212,3257345
2015-06-24,40.6783447,-73.9854275,3246548
2015-07-05,40.6591074,-73.9957542,3252419
2015-07-02,40.7327172,-73.958058,3251735
2015-07-03,40.5798042,-73.9718339,3252038
2015-06-18,40.6868434,-73.9094382,3243668
2015-07-09,40.6811367,-73.9556676,3255065
2015-07-02,40.6541735,-73.910935,3251096
2015-06-22,40.696131,-73.9871041,3244394
2015-06-27,40.5840508,-73.9633105,3247685
2015-07-09,40.6019498,-73.9938096,3254956
2015-06-17,40.6631828,-73.9624487,3241872
2015-07-01,40.6446733,-73.9257218,3251041
2015-07-04,40.61617,-73.954587,3254396
2015-07-07,40.6010539,-73.9361956,3254949
2015-06-17,40.6519384,-73.9293933,3241846
2015-06-22,40.6091386,-74.0018548,3244248
2015-06-25,40.6347106,-73.9362967,3247096
